Timestamp,Scalar Wind Speed,Vector Wind Speed,Wind Gust,KE Total,PC Total,Temperature,Relative Humidity,Battery Voltage,Vector Wind Direction,Sigma-Theta
07/30/2018 16:00:00,3.196,3.131,4.612,0,0,13.75,94.7,13.01,264.3,11.53
07/30/2018 17:00:00,2.682,2.63,4.183,0,0,13.34,97.3,12.96,272.1,11.3
07/30/2018 18:00:00,3.325,3.242,5.058,1,1,13.06,99.5,12.86,267.1,12.75
07/30/2018 19:00:00,3.223,3.185,4.896,0,0,12.78,65.97,12.82,262.1,8.77
07/30/2018 20:00:00,2.236,1.91,3.498,0,0,12.45,0.579,12.8,203.9,30.95
07/30/2018 21:00:00,2.698,2.534,3.687,0,0,12.59,0.596,12.78,143.9,19.96
07/30/2018 22:00:00,2.678,2.421,4.157,0,0,12.79,0.573,12.77,138.4,25.13
07/30/2018 23:00:00,2.474,2.344,3.821,0,0,12.7,0.578,12.75,161.4,18.57
07/31/2018 00:00:00,2.009,1.922,3.081,0,0,12.28,0.571,12.72,165.6,16.88
07/31/2018 01:00:00,2.214,2.171,3.418,0,0,11.92,48.78,12.71,150.6,11.26
07/31/2018 02:00:00,1.924,1.884,3.378,0,0,11.63,100,12.69,161.6,11.63
07/31/2018 03:00:00,1.552,1.459,2.584,0,0,11.88,100,12.66,162.4,19.83
07/31/2018 04:00:00,1.289,1.233,2.342,0,0,11.89,100,12.63,180.4,16.8
07/31/2018 05:00:00,1.261,1.173,2.328,0,0,11.7,100,12.59,145.7,21.41
07/31/2018 06:00:00,1.685,1.622,3.217,0,0,11.99,100,12.59,160.1,15.63
07/31/2018 07:00:00,1.974,1.922,3.041,0,0,11.96,100,12.59,183.4,13.15
07/31/2018 08:00:00,1.508,1.38,2.718,0,0,12.05,100,12.62,207.8,23.64
07/31/2018 09:00:00,2.314,2.19,3.268,0,0,12.45,66.41,12.83,243,18.79
07/31/2018 10:00:00,2.857,2.8,4.303,0,0,12.85,0.581,13.22,277.4,11.42
07/31/2018 11:00:00,3.232,3.179,4.706,0,0,13.32,59.3,13.35,276.1,10.34
07/31/2018 12:00:00,3.658,3.595,5.297,0,0,13.94,93.1,13.45,280.3,10.68
07/31/2018 13:00:00,3.751,3.697,5.445,31,0,14.39,90.3,13.33,282.4,9.67
07/31/2018 14:00:00,3.594,3.557,5.069,0,0,14.56,89.6,13.34,276.4,8.15
07/31/2018 15:00:00,3.074,3.015,4.894,0,0,14.88,89.1,13.38,270.7,11.16
07/31/2018 16:00:00,3.376,3.327,4.585,0,0,15.54,87.3,13.46,264.6,9.75
07/31/2018 17:00:00,2.794,2.743,4.37,0,0,14.6,91,12.99,257.6,10.89
07/31/2018 18:00:00,3.031,3.004,4.289,0,0,14.69,90.2,12.88,246.5,7.676
07/31/2018 19:00:00,3.008,2.984,4.25,0,0,14.7,90.2,12.83,251.2,7.281
07/31/2018 20:00:00,3.252,3.225,4.708,0,0,14.21,92.2,12.81,236.9,7.384
07/31/2018 21:00:00,3.215,2.956,4.48,0,0,13.56,96.2,12.8,209.5,22.98
07/31/2018 22:00:00,3.28,3.227,4.373,0,0,12.91,72.18,12.78,166,10.28
07/31/2018 23:00:00,2.644,2.621,3.848,0,0,12.49,0.583,12.77,147.3,7.594
08/01/2018 00:00:00,2.127,2.075,3.027,0,0,12.47,0.583,12.74,120.4,12.65
08/01/2018 01:00:00,1.785,0.609,3.794,0,0,12.67,24.65,12.72,111.4,65.75
08/01/2018 02:00:00,1.626,1.456,3.687,0,0,12.62,0.57,12.71,259.2,26.23
08/01/2018 03:00:00,1.882,1.845,3.027,0,0,12.38,5.075,12.68,195.6,11.33
08/01/2018 04:00:00,1.746,1.723,2.61,0,0,12.28,78.23,12.66,174.9,9.38
08/01/2018 05:00:00,1.433,1.336,2.718,0,0,12.22,100,12.62,204.8,21.07
08/01/2018 06:00:00,1.16,1.088,2.005,0,0,12.28,100,12.61,216.6,20.22
08/01/2018 07:00:00,0.737,0.609,1.951,0,0,12.45,100,12.61,203.1,33.69
08/01/2018 08:00:00,0.836,0.523,2.152,0,0,12.89,65.4,12.62,250.2,49.55
08/01/2018 09:00:00,1.753,1.692,3.711,0,0,13.3,0.6,12.77,251.5,15.1
08/01/2018 10:00:00,3.302,3.221,4.894,0,0,13.71,64.45,13.24,283.1,12.7
08/01/2018 11:00:00,4.07,4.037,5.472,0,0,14.07,94,13.31,288.3,7.237
08/01/2018 12:00:00,4.513,4.468,5.889,44,0,14.34,90.4,13.41,288.3,8.06
08/01/2018 13:00:00,4.817,4.787,6.602,31,2,14.83,88.4,13.41,278.6,6.459
08/01/2018 14:00:00,4.431,4.388,6.077,10,0,15.13,86.9,13.39,276.9,8.01
08/01/2018 15:00:00,3.858,3.811,5.755,0,0,15.13,87.1,13.42,274.7,9
08/01/2018 16:00:00,3.331,3.274,4.867,1,0,14.98,87.8,13.19,270.9,10.52
08/01/2018 17:00:00,3.101,3.06,5.109,0,0,14.75,88.7,13.03,272.8,9.31
08/01/2018 18:00:00,3.38,3.33,4.788,0,0,14.42,89.6,12.9,273.4,9.83
08/01/2018 19:00:00,4.238,4.203,6.295,0,0,13.99,92.5,12.83,273.6,7.422
08/01/2018 20:00:00,2.735,2.565,4.735,0,0,13.52,95.4,12.8,264.2,20.2
08/01/2018 21:00:00,2.29,2.07,3.552,0,0,13.62,97.5,12.79,202,25.07
08/01/2018 22:00:00,2.779,2.675,4.238,0,0,13.43,96.5,12.78,130.9,15.69
08/01/2018 23:00:00,3.348,3.329,4.521,0,0,13.24,97.6,12.77,118.3,6.156
08/02/2018 00:00:00,3.505,3.49,4.588,0,0,12.97,100,12.74,107.8,5.187
08/02/2018 01:00:00,2.55,2.519,4.198,0,0,12.98,100,12.72,115.2,8.93
08/02/2018 02:00:00,1.381,1.265,2.328,0,0,13.13,100,12.7,103.8,23.42
08/02/2018 03:00:00,0.837,0.38,2.556,0,0,13.26,100,12.68,205.4,59.82
08/02/2018 04:00:00,2.053,1.994,3.041,0,0,12.93,88.5,12.66,256.7,13.77
08/02/2018 05:00:00,1.863,1.641,3.027,0,0,12.64,0.586,12.62,174.4,28.01
08/02/2018 06:00:00,2.28,2.238,3.983,0,0,12.49,0.585,12.61,167.2,11.07
08/02/2018 07:00:00,2.041,1.995,3.512,0,0,12.6,0.576,12.61,176.5,12.06
08/02/2018 08:00:00,1.782,1.246,3.161,0,0,13.15,0.589,12.62,210.8,44.41
08/02/2018 09:00:00,3.003,2.96,4.371,0,0,13.29,94.9,12.68,242.7,9.69
08/02/2018 10:00:00,2.914,2.866,4.331,0,0,13.56,96.1,12.91,273.7,10.38
08/02/2018 11:00:00,3.776,3.743,5.608,0,0,13.73,92.7,13.15,276.8,7.556
08/02/2018 12:00:00,4.328,4.286,5.997,0,0,13.78,90.7,13.28,277.8,7.967
08/02/2018 13:00:00,5.585,5.542,6.884,23,2,14.16,88.7,13.32,276.8,7.129
08/02/2018 14:00:00,4.996,4.957,6.454,22,2,14.56,86.3,13.4,274.1,7.178
08/02/2018 15:00:00,4.59,4.535,6.534,52,3,14.5,85.9,13.45,271.2,8.87
08/02/2018 16:00:00,4.252,4.203,6.373,0,0,14.27,87.9,13.19,271.7,8.7
08/02/2018 17:00:00,4.034,3.991,5.77,28,0,14.1,89.2,13.07,264,8.37
08/02/2018 18:00:00,4.852,4.766,7.868,81,5,14.44,88.6,12.88,269,10.78
08/02/2018 19:00:00,5.306,5.281,8.39,14,2,14.09,90.5,12.83,285.8,5.605
08/02/2018 20:00:00,1.493,0.815,3.161,0,0,13.87,92.1,12.8,251.9,54.58
08/02/2018 21:00:00,2.86,2.789,4.453,0,0,13.46,93.2,12.79,121.9,12.77
08/02/2018 22:00:00,3.463,3.404,5.113,0,0,13.25,94.1,12.77,104.9,10.57
08/02/2018 23:00:00,3.296,3.271,4.831,0,0,13.07,94.5,12.75,97.8,7.022
08/03/2018 00:00:00,3.071,2.928,4.844,0,0,13.01,95.8,12.73,113.3,17.46
08/03/2018 01:00:00,1.937,1.844,3.795,0,0,12.92,98.9,12.71,150.8,17.75
08/03/2018 02:00:00,0.909,0.806,2.422,0,0,12.93,71.4,12.68,80.7,27.24
08/03/2018 03:00:00,1.641,1.473,3.108,0,0,12.86,0.571,12.65,117.4,25.88
08/03/2018 04:00:00,2.37,2.319,3.673,0,0,12.71,0.573,12.62,174.5,11.88
08/03/2018 05:00:00,2.083,1.977,3.7,0,0,12.59,0.574,12.59,149.4,18.3
08/03/2018 06:00:00,2.513,2.361,4.198,0,0,12.38,0.575,12.57,156.9,19.94
08/03/2018 07:00:00,2.292,2.216,4.009,0,0,12.4,0.582,12.59,147.3,14.84
08/03/2018 08:00:00,2.156,1.936,3.687,0,0,12.74,0.583,12.6,152.6,25.92
08/03/2018 09:00:00,1.654,0.964,3.901,0,0,13.59,80.9,12.71,202.7,52.33
08/03/2018 10:00:00,3.121,3.058,4.276,0,0,14.16,92.5,13.19,270.4,11.44
08/03/2018 11:00:00,3.307,3.252,4.948,3,0,14.1,90.2,13.3,272.6,10.44
08/03/2018 12:00:00,4.42,4.364,6.602,20,1,14.04,90.2,13.31,280.5,9.12
08/03/2018 13:00:00,4.9,4.817,7.018,14,0,14.07,89.1,13.35,280.4,10.53
08/03/2018 14:00:00,5.039,4.977,6.844,193,24,14.39,86.9,13.44,273.5,9.01
08/03/2018 15:00:00,3.977,3.923,5.607,5,0,13.89,89.1,13.31,266.4,9.42
08/03/2018 16:00:00,4.693,4.632,7.465,134,42,13.68,91,13.12,270.2,9.18
08/03/2018 17:00:00,5.309,5.277,7.922,88,9,13.54,92.4,13.07,265.3,6.353
08/03/2018 18:00:00,5.061,5.032,7.317,32,1,13.62,92.3,12.92,269.4,6.122
08/03/2018 19:00:00,3.171,2.953,5.165,0,0,13.32,94.4,12.83,242.8,21.25
08/03/2018 20:00:00,3.253,3.162,4.655,0,0,12.58,94.6,12.8,187.7,13.53
08/03/2018 21:00:00,2.588,2.495,4.077,0,0,12.42,4.702,12.79,156.9,15.4
08/03/2018 22:00:00,2.327,2.266,3.579,0,0,12.2,0.577,12.78,141.5,13.14
08/03/2018 23:00:00,1.926,1.859,3.66,0,0,11.96,69.84,12.76,142.2,15.01
08/04/2018 00:00:00,0.707,0.64,2.113,0,0,12.02,100,12.73,134,24.95
08/04/2018 01:00:00,0.663,0.481,1.507,0,0,12.02,100,12.72,80.4,42.48
08/04/2018 02:00:00,0.61,0.413,1.628,0,0,11.64,100,12.7,103.5,46.1
08/04/2018 03:00:00,0.694,0.571,1.75,0,0,11.38,100,12.68,125.4,34.05
08/04/2018 04:00:00,1.055,0.998,2.328,0,0,11.55,100,12.65,106.1,18.92
08/04/2018 05:00:00,1.716,1.675,2.746,0,0,11.5,100,12.63,126.2,12.46
08/04/2018 06:00:00,1.111,1.038,2.234,0,0,11.56,100,12.6,154.4,20.84
08/04/2018 07:00:00,0.852,0.573,2.408,0,0,11.52,100,12.6,220.8,46.37
08/04/2018 08:00:00,0.944,0.868,2.449,0,0,11.7,100,12.64,269.8,23
08/04/2018 09:00:00,1.61,1.49,3.188,0,0,12.19,100,12.77,231.1,22.07
08/04/2018 10:00:00,2.345,2.299,3.576,0,0,12.18,45.58,13.27,257.3,11.34
08/04/2018 11:00:00,3.111,3.057,4.571,157,22,12.75,0.602,13.38,254.1,10.69
08/04/2018 12:00:00,3.298,3.244,5.271,0,0,13.9,71.05,13.59,251.1,10.31
08/04/2018 13:00:00,2.549,2.494,4.007,0,0,15.16,90.6,13.24,270.3,11.89
08/04/2018 14:00:00,3.475,3.352,6.225,2,0,16.42,84.1,13.25,262,15.26
08/04/2018 15:00:00,4.276,4.228,6.05,9,0,15.98,83.9,13.37,274.5,8.54
08/04/2018 16:00:00,3.511,3.45,5.029,2,0,15.87,83.2,13.44,249.2,10.74
08/04/2018 17:00:00,4.303,4.223,5.889,10,0,16.13,81,12.99,221.8,11
08/04/2018 18:00:00,3.836,3.471,6.333,0,0,16.39,79,12.87,171.2,24.97
08/04/2018 19:00:00,4.275,4.219,6.239,0,0,16.64,77.44,12.82,147.9,9.31
08/04/2018 20:00:00,4.221,4.189,6.026,0,0,15.56,79.91,12.81,131.1,6.982
08/04/2018 21:00:00,3.015,2.978,6.322,0,0,15.37,79.44,12.8,118,8.91
08/04/2018 22:00:00,0.638,0.504,1.601,0,0,15.12,80.2,12.78,37.41,37.12
08/04/2018 23:00:00,0.436,0.394,1.157,0,0,14.92,83.3,12.76,274.3,25.12
08/05/2018 00:00:00,0.947,0.844,1.871,0,0,13.97,85.9,12.74,152.3,26.78
08/05/2018 01:00:00,0.951,0.886,1.817,0,0,13.34,87,12.72,100.7,21.25
08/05/2018 02:00:00,1.384,1.343,3.042,0,0,12.9,88.7,12.69,135.8,13.9
08/05/2018 03:00:00,2.581,2.558,3.742,0,0,12.45,93.3,12.66,129.1,7.781
08/05/2018 04:00:00,2.803,2.785,4.024,0,0,12.19,94.3,12.64,120.6,6.49
08/05/2018 05:00:00,4.204,4.171,6.608,0,0,12.22,95.5,12.61,121,7.142
08/05/2018 06:00:00,3.286,3.26,5.061,0,0,12.32,95.2,12.59,115.1,7.318
08/05/2018 07:00:00,3.559,3.529,5.451,0,0,13.62,93.2,12.59,123,7.351
08/05/2018 08:00:00,2.396,2.193,3.753,0,0,15.64,85.1,12.63,165.9,23.56
08/05/2018 09:00:00,2.998,2.838,4.934,0,0,15.14,86.4,12.9,239.6,18.69
08/05/2018 10:00:00,4.349,4.32,5.58,0,0,14.86,86.5,13.29,279.3,6.664
08/05/2018 11:00:00,5.512,5.468,7.045,111,35,14.57,87,13.44,282.8,7.224
08/05/2018 12:00:00,5.089,5.035,7.314,15,0,14.48,86.6,13.68,254.8,8.38
08/05/2018 13:00:00,5.595,5.562,6.817,27,0,15.24,83,13.36,247.6,6.227
08/05/2018 14:00:00,5.967,5.567,8.56,734,139,16.14,79.51,13.39,258.4,20.96
08/05/2018 15:00:00,5.558,5.482,7.597,28,0,16.65,78.16,13.45,285.7,9.47
08/05/2018 16:00:00,6.025,5.905,9.24,2000,497,16.38,78.4,13.47,288.7,11.4
08/05/2018 17:00:00,6.664,6.632,9.6,2493,583,16.42,77.69,12.98,302.7,5.671
08/05/2018 18:00:00,4.306,4.251,8.23,71,7,16.37,78.42,12.87,307.5,9.13
08/05/2018 19:00:00,2.088,2.016,5.138,0,0,15.76,81.4,12.83,287.2,15.05
08/05/2018 20:00:00,1.795,1.247,3.753,0,0,14.93,84,12.81,164.1,44.75
08/05/2018 21:00:00,3.724,3.689,5.395,0,0,14.11,85.6,12.79,113.1,7.898
08/05/2018 22:00:00,3.294,3.259,4.749,0,0,13.91,86.5,12.77,117.1,8.38
08/05/2018 23:00:00,1.827,1.767,3.31,0,0,13.5,87.7,12.76,124.7,14.61
08/06/2018 00:00:00,1.026,0.986,1.871,0,0,13.35,88.5,12.74,152.6,16.14
08/06/2018 01:00:00,1.881,1.826,2.678,0,0,12.79,90.5,12.71,162.6,13.93
08/06/2018 02:00:00,2.216,2.187,3.58,0,0,12,92.6,12.69,108.7,9.31
08/06/2018 03:00:00,1.975,1.92,3.378,0,0,12.15,93,12.66,137.1,13.43
08/06/2018 04:00:00,1.959,1.933,3.244,0,0,11.6,94.9,12.64,135.7,9.34
08/06/2018 05:00:00,1.057,1.019,2.288,0,0,11.68,97.2,12.62,136,15.41
08/06/2018 06:00:00,1.075,0.95,2.53,0,0,11.94,97.2,12.59,159.5,27.69
08/06/2018 07:00:00,1.159,1.12,1.87,0,0,12.65,94.7,12.59,186.3,14.85
08/06/2018 08:00:00,1.473,1.235,2.797,0,0,14.95,88.3,12.63,245.8,32.61
08/06/2018 09:00:00,2.31,2.257,3.671,33,0,16.33,81,12.9,291.5,12.25
08/06/2018 10:00:00,3.135,3.081,7.758,0,0,17.54,73.89,13.3,300,10.62
08/06/2018 11:00:00,5.541,5.498,8.87,272,23,17.63,74.28,13.43,291.5,7.156
08/06/2018 12:00:00,9.06,9.03,12.75,126106,101424,17.55,72.97,13.67,291.2,4.305
08/06/2018 13:00:00,10.68,10.65,13.53,271116,464498,17.88,67.8,13.36,291.9,3.946
08/06/2018 14:00:00,10.68,10.64,14.6,277516,538698,17.92,67.81,13.4,292.8,4.439
08/06/2018 15:00:00,10.64,10.61,14.31,278427,542436,18.31,65.06,13.44,294.9,4.102
08/06/2018 16:00:00,7.298,6.839,12.89,127578,146743,18.69,63.19,13.48,304.5,20.3
08/06/2018 17:00:00,5.697,5.564,10.31,6942,3699,17.85,66.15,12.99,309.1,12.38
08/06/2018 18:00:00,4.257,4.195,7.597,0,0,17.73,68.06,12.88,320.9,9.76
08/06/2018 19:00:00,3.141,3.076,6.496,0,0,16.72,72.64,12.83,322.3,11.66
08/06/2018 20:00:00,1.453,1.234,2.233,0,0,16.37,73.14,12.81,166.5,31.47
08/06/2018 21:00:00,2.045,2.023,3,0,0,15.71,75.35,12.8,160.2,8.52
08/06/2018 22:00:00,1.976,1.926,2.731,0,0,14.85,81.2,12.78,182.6,12.93
08/06/2018 23:00:00,1.818,1.609,2.799,0,0,14.52,83.5,12.76,190.9,27.45
08/07/2018 00:00:00,1.329,1.229,2.583,0,0,14.75,85.8,12.74,235.7,22.2
08/07/2018 01:00:00,1.427,1.395,2.704,0,0,14.69,85.8,12.72,261.7,12.1
08/07/2018 02:00:00,0.889,0.837,1.951,0,0,14.51,86.6,12.7,223.2,19.54
08/07/2018 03:00:00,1.223,1.131,2.718,0,0,14.37,87.5,12.67,298.5,22.16
08/07/2018 04:00:00,0.943,0.736,1.817,0,0,13.98,88.7,12.64,262.2,37.95
08/07/2018 05:00:00,2.986,2.971,4.898,0,0,13.61,89.3,12.62,310.9,5.842
08/07/2018 06:00:00,3.243,3.225,4.953,0,0,13.46,89.9,12.59,314.5,5.93
08/07/2018 07:00:00,2.795,2.774,4.319,0,0,13.91,88.7,12.6,302,7.022
08/07/2018 08:00:00,3.596,3.569,6.523,0,0,14.23,86.2,12.64,307.1,7.019
08/07/2018 09:00:00,4.208,4.184,6.133,39,4,14.29,85.1,12.9,303.4,6.151
08/07/2018 10:00:00,4.713,4.693,7.208,2,1,14.28,84.5,13.27,295.4,5.253
08/07/2018 11:00:00,5.904,5.874,9.74,6685,3375,14.54,83.5,13.43,295.5,5.782
08/07/2018 12:00:00,7.265,7.225,10.75,28695,12620,14.86,82.3,13.79,294.6,6.019
08/07/2018 13:00:00,4.932,4.761,9.07,940,956,15,81.9,13.36,313.5,15.06
08/07/2018 14:00:00,6.669,6.487,11.16,71282,63328,15.3,80.5,13.38,306.7,13.4
08/07/2018 15:00:00,8.35,8.32,12.68,124283,116019,15.39,80.3,13.53,297.8,4.823
08/07/2018 16:00:00,7.111,7.079,10.24,30008,13783,15.34,80.8,13.6,295.4,5.361
08/07/2018 17:00:00,4.141,4.091,8.33,7,0,15.21,81.2,13.01,294.8,8.9
08/07/2018 18:00:00,2.677,2.623,4.828,0,0,15.06,81.5,12.88,295.8,11.47
08/07/2018 19:00:00,1.437,0.832,3.255,0,0,14.47,84.9,12.83,267.9,52.58
08/07/2018 20:00:00,2.668,2.571,4.157,0,0,14.01,86.2,12.81,148.3,15.39
08/07/2018 21:00:00,2.327,2.26,3.848,0,0,13.1,89.5,12.79,133.9,13.81
08/07/2018 22:00:00,3.04,2.931,4.629,0,0,12.69,91.3,12.77,130.6,15.33
08/07/2018 23:00:00,1.664,0.938,3.688,0,0,12.45,93.1,12.76,268,53.5
08/08/2018 00:00:00,1.24,0.385,3.244,0,0,12.31,95,12.74,240.2,67.28
08/08/2018 01:00:00,2.578,2.553,3.836,0,0,11.41,29.53,12.72,129.3,7.933
08/08/2018 02:00:00,2.958,2.929,4.536,0,0,11.29,73.67,12.69,139.4,8.01
08/08/2018 03:00:00,3.362,3.251,4.549,0,0,11.59,100,12.66,165.5,14.72
08/08/2018 04:00:00,2.442,2.368,4.199,0,0,11.52,100,12.64,173.6,14.16
08/08/2018 05:00:00,2.528,2.433,4.132,0,0,11.64,100,12.61,172.7,15.76
08/08/2018 06:00:00,1.524,1.477,3.136,0,0,11.54,100,12.59,167.7,14.12
08/08/2018 07:00:00,0.587,0.282,1.925,0,0,11.61,100,12.59,23.03,58.4
08/08/2018 08:00:00,1.218,1.147,2.879,0,0,11.85,100,12.62,279.4,19.63
08/08/2018 09:00:00,1.653,1.602,2.825,0,0,11.54,100,12.71,304,14.28
08/08/2018 10:00:00,2.046,1.973,3.443,0,0,11.86,10.1,13.13,302,15.29
08/08/2018 11:00:00,3.053,3.008,4.746,0,0,12.29,0.572,13.41,287.8,9.83
08/08/2018 12:00:00,3.505,3.457,4.961,0,0,12.97,72.08,13.48,289.1,9.53
08/08/2018 13:00:00,3.394,3.345,4.961,0,0,13.41,92.6,13.38,281.2,9.74
08/08/2018 14:00:00,3.282,3.231,4.813,6,0,13.74,90.6,13.34,267.3,10.13
08/08/2018 15:00:00,3.126,3.028,4.813,0,0,13.88,89.9,13.39,245.3,14.34
08/08/2018 16:00:00,2.623,2.528,3.939,0,0,13.96,89.9,13.27,248.2,15.49
08/08/2018 17:00:00,2.853,2.777,4.424,0,0,13.4,93.3,13,237.9,13.19
08/08/2018 18:00:00,1.569,1.402,3.268,0,0,12.98,95.6,12.88,271.2,26.43
08/08/2018 19:00:00,1.239,1.142,2.744,0,0,12.46,99.3,12.83,255.9,22.69
08/08/2018 20:00:00,0.896,0.822,2.085,0,0,12.11,70.07,12.81,262.1,23.33
08/08/2018 21:00:00,0.436,0.368,1.426,0,0,11.82,0.567,12.79,312.8,31.98
08/08/2018 22:00:00,0.907,0.88,1.575,0,0,11.54,0.565,12.78,313.3,13.83
08/08/2018 23:00:00,1.115,1.042,2.127,0,0,11.29,0.565,12.76,340.7,20.69
08/09/2018 00:00:00,1.077,0.99,1.844,0,0,11.22,0.56,12.74,301.7,22.93
08/09/2018 01:00:00,0.725,0.677,1.602,0,0,10.6,0.553,12.72,30.47,20.79
08/09/2018 02:00:00,0.43,0.355,1.346,0,0,10.26,23.59,12.69,82.6,33.94
08/09/2018 03:00:00,0.524,0.373,1.709,0,0,10.7,100,12.67,213.6,43.48
08/09/2018 04:00:00,1.177,1.162,2.059,0,0,10.27,100,12.63,127.7,9.06
08/09/2018 05:00:00,1.427,1.355,2.436,0,0,9.45,100,12.61,148.8,18.14
08/09/2018 06:00:00,1.46,1.412,2.005,0,0,9.33,100,12.59,145.3,14.78
08/09/2018 07:00:00,0.911,0.874,1.763,0,0,10.33,100,12.59,149,16.4
08/09/2018 08:00:00,2.187,1.97,3.43,0,0,11.85,100,12.64,193.2,25.5
08/09/2018 09:00:00,2.835,2.799,3.887,0,0,12.12,100,12.88,223.4,9.15
08/09/2018 10:00:00,2.84,2.684,4.291,0,0,12.46,20.52,13.32,248.3,18.97
08/09/2018 11:00:00,1.923,1.866,3.63,1,0,13.45,42.87,13.48,275,13.88
08/09/2018 12:00:00,3.522,3.461,5.607,30,2,14.36,90.8,13.57,271.2,10.64
08/09/2018 13:00:00,3.842,3.776,5.324,3,0,14.1,89.4,13.36,284.5,10.62
08/09/2018 14:00:00,3.196,3.153,4.867,4,0,14.12,90.1,13.38,284.1,9.37
08/09/2018 15:00:00,3.005,2.923,4.531,0,0,14.18,90.1,13.39,255.1,13.31
08/09/2018 16:00:00,3.05,2.964,4.491,0,0,13.89,91.7,13.46,282.2,13.61
08/09/2018 17:00:00,2.537,2.431,3.994,0,0,13.45,93.3,13.01,281.7,16.54
08/09/2018 18:00:00,2.403,2.355,3.605,0,0,12.99,96.7,12.88,269.1,11.44
08/09/2018 19:00:00,1.689,1.632,3.026,0,0,12.7,100,12.83,289.3,14.91
08/09/2018 20:00:00,1.618,1.547,2.61,0,0,12.39,40.68,12.81,289.5,16.95
08/09/2018 21:00:00,0.919,0.839,2.139,0,0,12.14,0.562,12.79,249.9,23.91
08/09/2018 22:00:00,0.432,0.338,1.426,0,0,12.02,0.565,12.78,300.6,37.88
08/09/2018 23:00:00,0.945,0.867,2.153,0,0,12.06,0.565,12.76,234.2,23.36
08/10/2018 00:00:00,0.569,0.537,1.736,0,0,11.77,9.37,12.74,140.6,19.32
08/10/2018 01:00:00,1.991,1.904,3.715,0,0,11.75,100,12.72,163.6,17
08/10/2018 02:00:00,0.897,0.845,2.113,0,0,11.93,100,12.69,124.5,19.48
08/10/2018 03:00:00,1.197,1.153,2.261,0,0,12.24,100,12.67,166.7,15.59
08/10/2018 04:00:00,1.144,0.935,2.556,0,0,12.37,100,12.63,165.6,34.59
08/10/2018 05:00:00,1.117,1.021,2.893,0,0,12.41,100,12.61,276.6,23.8
08/10/2018 06:00:00,1.172,0.987,2.691,0,0,12.15,100,12.59,212.5,32.19
08/10/2018 07:00:00,0.723,0.521,1.52,0,0,12.46,100,12.6,186.3,42.82
08/10/2018 08:00:00,1.043,0.935,2.26,0,0,12.79,100,12.63,220.9,26.01
08/10/2018 09:00:00,1.851,1.796,3.241,0,0,12.71,90.7,12.88,259.5,13.94
08/10/2018 10:00:00,1.89,1.841,3.106,0,0,13.21,0.58,13.29,279.4,13.05
08/10/2018 11:00:00,2.574,2.507,4.155,0,0,14.18,59.12,13.43,276,13.08
08/10/2018 12:00:00,3.717,3.678,4.921,19,5,15.55,86.9,13.59,277.9,8.34
08/10/2018 13:00:00,3.772,3.727,5.23,10,1,15.24,87.3,13.33,283.8,8.84
08/10/2018 14:00:00,3.487,3.436,5.351,0,0,14.93,89,13.33,281.4,9.83
08/10/2018 15:00:00,2.88,2.82,5.15,0,0,14.93,89.4,13.41,287.5,11.64
08/10/2018 16:00:00,2.842,2.796,4.558,0,0,14.76,90.8,13.17,290.9,10.34
08/10/2018 17:00:00,1.965,1.903,3.146,0,0,14.46,92.7,13.01,269.6,14.35
08/10/2018 18:00:00,1.413,1.33,2.824,0,0,14.07,95.2,12.9,263.5,19.66
08/10/2018 19:00:00,2.071,1.993,3.295,0,0,13.88,97.2,12.83,258.9,15.78
08/10/2018 20:00:00,1.562,1.479,3.054,0,0,13.82,99.9,12.81,296.1,18.71
08/10/2018 21:00:00,0.389,0.283,2.004,0,0,14.01,100,12.8,291.7,42.32
08/10/2018 22:00:00,1.118,1.068,1.978,0,0,13.89,100,12.78,263.9,17.19
08/10/2018 23:00:00,1.149,1.043,2.207,0,0,13.26,36.67,12.77,283,24.51
08/11/2018 00:00:00,1.097,0.993,2.059,0,0,13.07,0.572,12.76,263,24.97
08/11/2018 01:00:00,1.278,1.232,2.691,0,0,12.82,49.55,12.73,292.5,15.43
08/11/2018 02:00:00,1.029,0.868,2.233,0,0,12.72,100,12.71,343.5,32.03
08/11/2018 03:00:00,0.629,0.481,1.763,0,0,12.26,100,12.69,122.6,39.28
08/11/2018 04:00:00,0.985,0.912,1.79,0,0,12.16,100,12.66,105.3,21.96
08/11/2018 05:00:00,0.681,0.616,1.695,0,0,12.28,100,12.63,144.6,25.04
08/11/2018 06:00:00,0.479,0.415,1.534,0,0,11.98,100,12.61,24.97,29.54
08/11/2018 07:00:00,1.047,0.871,2.233,0,0,12.58,100,12.61,309.7,33.21
08/11/2018 08:00:00,1.903,1.857,3.108,0,0,12.88,100,12.65,278.3,12.52
08/11/2018 09:00:00,1.817,1.722,2.932,0,0,13.05,100,12.82,285.5,18.5
08/11/2018 10:00:00,2.49,2.449,3.966,0,0,13.48,20.8,13.21,265.1,10.47
08/11/2018 11:00:00,2.525,2.464,4.531,0,0,14.3,31.32,13.4,257.9,12.61
08/11/2018 12:00:00,3.266,3.227,5.58,0,0,15.64,89.8,13.55,253.9,8.79
08/11/2018 13:00:00,4.003,3.958,5.903,4,0,15.88,87.8,13.3,266.6,8.56
08/11/2018 14:00:00,4.241,4.185,6.346,31,0,15.38,89.8,13.4,271.3,9.26
